data_id;temp_1;temp_2;temp_3;pres_1;pres_2;motor_pos;system_status;sensor_time;reserved
12440;0;0;0;35;109;-67584;5;2647259;0
12441;0;0;0;43;115;-67584;5;2647260;0
12442;0;0;0;35;116;-67584;5;2647261;0
12443;0;0;0;52;126;-67584;5;2647262;0
12444;0;0;0;32;98;-67584;5;2647263;0
12445;0;0;0;40;107;-67584;5;2647264;0
12446;0;0;0;49;122;-67584;5;2647265;0
12447;0;0;0;42;103;-67584;5;2647266;0
12448;0;0;0;37;109;-67584;5;2647267;0
12449;0;0;0;46;130;-67584;5;2647268;0
12450;0;0;0;42;108;-67584;5;2647269;0
12451;0;0;0;35;115;-67584;5;2647270;0
12452;0;0;0;31;115;-67584;5;2647271;0
12453;0;0;0;48;110;-67584;5;2647272;0
12454;0;0;0;41;101;-67584;5;2647273;0
12455;0;0;0;41;104;-67584;5;2647274;0
12456;0;0;0;35;108;-67584;5;2647275;0
12457;0;0;0;50;115;-67584;5;2647276;0
12458;0;0;0;47;110;-67584;5;2647277;0
12459;0;0;0;40;113;-67584;5;2647278;0
12460;0;0;0;41;126;-67584;5;2647279;0
12461;0;0;0;38;104;-67584;5;2647280;0
12462;0;0;0;58;103;-67584;5;2647281;0
12463;0;0;0;27;95;-67584;5;2647282;0
12464;0;0;0;40;108;-67584;5;2647283;0
12465;0;0;0;34;108;-67584;5;2647284;0
12466;0;0;0;35;109;-67584;5;2647285;0
12467;0;0;0;35;103;-67584;5;2647286;0
12468;0;0;0;39;118;-67584;5;2647287;0
12469;0;0;0;46;106;-67584;5;2647288;0
12470;0;0;0;37;90;-67584;5;2647289;0
12471;0;0;0;36;96;-67584;5;2647290;0
12472;0;0;0;53;96;-67584;5;2647291;0
12473;0;0;0;37;98;-67584;5;2647292;0
12474;0;0;0;44;115;-67584;5;2647293;0
12475;0;0;0;40;107;-67584;5;2647294;0
12476;0;0;0;45;113;-67584;5;2647295;0
12477;0;0;0;61;103;-67584;5;2647296;0
12478;0;0;0;39;107;-67584;5;2647297;0
12479;0;0;0;35;121;-67584;5;2647298;0
12480;0;0;0;39;131;-67584;5;2647299;0
12481;0;0;0;31;108;-67584;5;2647300;0
12482;0;0;0;37;109;-67584;5;2647301;0
12483;0;0;0;44;113;-67584;5;2647302;0
12484;0;0;0;40;96;-67584;5;2647303;0
12485;0;0;0;32;100;-67584;5;2647304;0
12486;0;0;0;36;102;-67584;5;2647305;0
12487;0;0;0;39;101;-67584;5;2647306;0
12488;0;0;0;34;102;-67584;5;2647307;0
12489;0;0;0;49;113;-67584;5;2647308;0
12490;0;0;0;49;108;-67584;5;2647309;0
12491;0;0;0;34;104;-67584;5;2647310;0
12492;0;0;0;44;99;-67584;5;2647311;0
12493;0;0;0;46;126;-67584;5;2647312;0
12494;0;0;0;50;102;-67584;5;2647313;0
12495;0;0;0;35;97;-67584;5;2647314;0
12496;0;0;0;52;109;-67584;5;2647315;0
12497;0;0;0;45;133;-67584;5;2647316;0
12498;0;0;0;46;112;-67584;5;2647317;0
12499;0;0;0;52;108;-67584;5;2647318;0
12500;0;0;0;41;115;-67584;5;2647319;0
12501;0;0;0;34;112;-67584;5;2647320;0
12502;0;0;0;26;121;-67584;5;2647321;0
12503;0;0;0;49;121;-67584;5;2647322;0
12504;0;0;0;35;108;-67584;5;2647323;0
12505;0;0;0;31;108;-67584;5;2647324;0
12506;0;0;0;35;101;-67584;5;2647325;0
12507;0;0;0;29;111;-67584;5;2647326;0
12508;0;0;0;52;108;-67584;5;2647327;0
12509;0;0;0;45;104;-67584;5;2647328;0
12510;0;0;0;41;114;-67584;5;2647329;0
12511;0;0;0;35;108;-67584;5;2647330;0
12512;0;0;0;42;114;-67584;5;2647331;0
12513;0;0;0;43;114;-67584;5;2647332;0
12514;0;0;0;34;103;-67584;5;2647333;0
12515;0;0;0;50;114;-67584;5;2647334;0
12516;0;0;0;44;104;-67584;5;2647335;0
12517;0;0;0;37;115;-67584;5;2647336;0
12518;0;0;0;44;103;-67584;5;2647337;0
12519;0;0;0;34;106;-67584;5;2647338;0
12520;0;0;0;30;110;-67584;5;2647339;0
12521;0;0;0;35;102;-67584;5;2647340;0
12522;0;0;0;35;109;-67584;5;2647341;0
12523;0;0;0;35;120;-67584;5;2647342;0
12524;0;0;0;38;105;-67584;5;2647343;0
12525;0;0;0;48;106;-67584;5;2647344;0
12526;0;0;0;46;87;-67584;5;2647345;0
12527;0;0;0;31;102;-67584;5;2647346;0
12528;0;0;0;42;114;-67584;5;2647347;0
12529;0;0;0;37;123;-67584;5;2647348;0
12530;0;0;0;30;113;-67584;5;2647349;0
12531;0;0;0;32;100;-67584;5;2647350;0
12532;0;0;0;36;122;-67584;5;2647351;0
12533;0;0;0;38;121;-67584;5;2647352;0
12534;0;0;0;33;122;-67584;5;2647353;0
12535;0;0;0;29;98;-67584;5;2647354;0
12536;0;0;0;33;106;-67584;5;2647355;0
12537;0;0;0;53;128;-67584;5;2647356;0
12538;0;0;0;41;100;-67584;5;2647357;0
12539;0;0;0;37;114;-67584;5;2647358;0
12540;0;0;0;33;101;-67584;5;2647359;0
12541;0;0;0;54;112;-67584;5;2647360;0
12542;0;0;0;52;109;-67584;5;2647361;0
12543;0;0;0;41;113;-67584;5;2647362;0
12544;0;0;0;47;125;-67584;5;2647363;0
12545;0;0;0;45;97;-67584;5;2647398;0
12546;0;0;0;35;108;-67584;5;2647399;0
12547;0;0;0;32;113;-67584;5;2647400;0
12548;0;0;0;38;118;-67584;5;2647401;0
12549;0;0;0;47;110;-67584;5;2647402;0
12550;0;0;0;28;115;-67584;5;2647403;0
12551;0;0;0;35;102;-67584;5;2647404;0
12552;0;0;0;25;90;-67584;5;2647405;0
12553;0;0;0;32;105;-67584;5;2647406;0
12554;0;0;0;41;104;-67584;5;2647407;0
12555;0;0;0;30;111;-67584;5;2647408;0
12556;0;0;0;44;120;-67584;5;2647409;0
12557;0;0;0;49;133;-67584;5;2647410;0
12558;0;0;0;61;99;-67584;5;2647411;0
12559;0;0;0;48;107;-67584;5;2647412;0
12560;0;0;0;43;117;-67584;5;2647413;0
12561;0;0;0;47;93;-67584;5;2647414;0
12562;0;0;0;39;110;-67584;5;2647415;0
12563;0;0;0;30;122;-67584;5;2647416;0
12564;0;0;0;34;107;-67584;5;2647417;0
12565;0;0;0;51;121;-67584;5;2647418;0
12566;0;0;0;41;117;-67584;5;2647419;0
12567;0;0;0;37;104;-67584;5;2647420;0
12568;0;0;0;34;110;-67584;5;2647421;0
12569;0;0;0;35;108;-67584;5;2647422;0
12570;0;0;0;36;118;-67584;5;2647423;0
12571;0;0;0;41;104;-67584;5;2647424;0
12572;0;0;0;37;122;-67584;5;2647425;0
12573;0;0;0;42;106;-67584;5;2647426;0
12574;0;0;0;42;106;-67584;5;2647427;0
12575;0;0;0;43;111;-67584;5;2647428;0
12576;0;0;0;39;104;-67584;5;2647429;0
12577;0;0;0;37;106;-67584;5;2647430;0
12578;0;0;0;36;97;-67584;5;2647431;0
12579;0;0;0;49;109;-67584;5;2647432;0
12580;0;0;0;36;112;-67584;5;2647433;0
12581;0;0;0;36;119;-67584;5;2647434;0
12582;0;0;0;33;108;-67584;5;2647435;0
12583;0;0;0;37;86;-67584;5;2647436;0
12584;0;0;0;42;103;-67584;5;2647437;0
12585;0;0;0;47;92;-67584;5;2647438;0
12586;0;0;0;69;111;-67584;5;2647439;0
12587;0;0;0;35;107;-67584;5;2647440;0
12588;0;0;0;40;103;-67584;5;2647441;0
12589;0;0;0;34;100;-67584;5;2647442;0
12590;0;0;0;39;104;-67584;5;2647443;0
12591;0;0;0;35;96;-67584;5;2647444;0
12592;0;0;0;35;104;-67584;5;2647445;0
12593;0;0;0;45;115;-67584;5;2647446;0
12594;0;0;0;31;122;-67584;5;2647447;0
12595;0;0;0;37;100;-67584;5;2647448;0
12596;0;0;0;41;109;-67584;5;2647449;0
12597;0;0;0;44;95;-67584;5;2647450;0
12598;0;0;0;27;108;-67584;5;2647451;0
12599;0;0;0;36;103;-67584;5;2647452;0
12600;0;0;0;26;101;-67584;5;2647453;0
12601;0;0;0;37;100;-67584;5;2647454;0
12602;0;0;0;31;100;-67584;5;2647455;0
12603;0;0;0;38;90;-67584;5;2647456;0
12604;0;0;0;39;116;-67584;5;2647457;0
12605;0;0;0;49;105;-67584;5;2647458;0
12606;0;0;0;37;107;-67584;5;2647459;0
12607;0;0;0;32;109;-67584;5;2647460;0
12608;0;0;0;41;105;-67584;5;2647461;0
12609;0;0;0;41;100;-67584;5;2647462;0
12610;0;0;0;40;104;-67584;5;2647463;0
12611;0;0;0;51;111;-67584;5;2647464;0
12612;0;0;0;41;113;-67584;5;2647465;0
12613;0;0;0;39;101;-67584;5;2647466;0
12614;0;0;0;41;111;-67584;5;2647467;0
12615;0;0;0;35;111;-67584;5;2647468;0
12616;0;0;0;50;118;-67584;5;2647469;0
12617;0;0;0;38;97;-67584;5;2647470;0
12618;0;0;0;40;111;-67584;5;2647471;0
12619;0;0;0;30;101;-67584;5;2647472;0
12620;0;0;0;51;99;-67584;5;2647473;0
12621;0;0;0;30;111;-67584;5;2647474;0
12622;0;0;0;33;112;-67584;5;2647475;0
12623;0;0;0;46;106;-67584;5;2647476;0
12624;0;0;0;43;96;-67584;5;2647477;0
12625;0;0;0;28;96;-67584;5;2647478;0
12626;0;0;0;48;101;-67584;5;2647479;0
12627;0;0;0;40;122;-67584;5;2647480;0
12628;0;0;0;43;106;-67584;5;2647481;0
12629;0;0;0;37;95;-67584;5;2647482;0
12630;0;0;0;41;132;-67584;5;2647483;0
12631;0;0;0;36;102;-67584;5;2647484;0
12632;0;0;0;35;107;-67584;5;2647485;0
12633;0;0;0;29;107;-67584;5;2647486;0
12634;0;0;0;28;102;-67584;5;2647487;0
12635;0;0;0;36;102;-67584;5;2647488;0
12636;0;0;0;36;122;-67584;5;2647489;0
12637;0;0;0;35;116;-67584;5;2647490;0
12638;0;0;0;47;97;-67584;5;2647491;0
12639;0;0;0;53;95;-67584;5;2647492;0
12640;0;0;0;40;101;-67584;5;2647493;0
12641;0;0;0;35;102;-67584;5;2647494;0
12642;0;0;0;44;106;-67584;5;2647495;0
12643;0;0;0;44;120;-67584;5;2647496;0
12644;0;0;0;44;113;-67584;5;2647497;0
12645;0;0;0;36;110;-67584;5;2647498;0
12646;0;0;0;30;111;-67584;5;2647499;0
12647;0;0;0;38;110;-67584;5;2647500;0
12648;0;0;0;47;122;-67584;5;2647501;0
12649;0;0;0;47;110;-67584;5;2647502;0
12650;0;0;0;38;101;-67584;5;2647503;0
12651;0;0;0;41;116;-67584;5;2647504;0
12652;0;0;0;49;91;-67584;5;2647505;0
12653;0;0;0;47;118;-67584;5;2647506;0
12654;0;0;0;30;110;-67584;5;2647507;0
12655;0;0;0;47;117;-67584;5;2647508;0
12656;0;0;0;45;120;-67584;5;2647509;0
12657;0;0;0;35;122;-67584;5;2647510;0
12658;0;0;0;64;120;-67584;5;2647511;0
12659;0;0;0;46;116;-67584;5;2647512;0
12660;0;0;0;36;101;-67584;5;2647513;0
12661;0;0;0;39;116;-67584;5;2647514;0
12662;0;0;0;41;119;-67584;5;2647515;0
12663;0;0;0;43;111;-67584;5;2647516;0
12664;0;0;0;52;113;-67584;5;2647517;0
12665;0;0;0;40;119;-67584;5;2647518;0
12666;0;0;0;48;105;-67584;5;2647519;0
12667;0;0;0;34;102;-67584;5;2647520;0
12668;0;0;0;50;111;-67584;5;2647521;0
12669;0;0;0;50;112;-67584;5;2647522;0
12670;0;0;0;53;109;-67584;5;2647523;0
12671;0;0;0;39;132;-67584;5;2647524;0
12672;0;0;0;24;118;-67584;5;2647525;0
12673;0;0;0;43;148;-67584;5;2647560;0
12674;0;0;0;41;114;-67584;5;2647561;0
12675;0;0;0;44;123;-67584;5;2647562;0
12676;0;0;0;43;107;-67584;5;2647563;0
12677;0;0;0;38;99;-67584;5;2647564;0
12678;0;0;0;32;99;-67584;5;2647565;0
12679;0;0;0;28;107;-67584;5;2647566;0
12680;0;0;0;34;120;-67584;5;2647567;0
12681;0;0;0;32;100;-67584;5;2647568;0
12682;0;0;0;46;95;-67584;5;2647569;0
12683;0;0;0;44;92;-67584;5;2647570;0
12684;0;0;0;41;113;-67584;5;2647571;0
12685;0;0;0;37;99;-67584;5;2647572;0
12686;0;0;0;35;109;-67584;5;2647573;0
12687;0;0;0;40;111;-67584;5;2647574;0
12688;0;0;0;33;96;-67584;5;2647575;0
12689;0;0;0;31;108;-67584;5;2647576;0
12690;0;0;0;42;110;-67584;5;2647577;0
12691;0;0;0;42;108;-67584;5;2647578;0
12692;0;0;0;34;112;-67584;5;2647579;0
12693;0;0;0;41;121;-67584;5;2647580;0
12694;0;0;0;37;96;-67584;5;2647581;0
12695;0;0;0;35;95;-67584;5;2647582;0
12696;0;0;0;30;105;-67584;5;2647583;0
12697;0;0;0;48;119;-67584;5;2647584;0
12698;0;0;0;39;103;-67584;5;2647585;0
12699;0;0;0;42;108;-67584;5;2647586;0
12700;0;0;0;34;115;-67584;5;2647587;0
12701;0;0;0;54;109;-67584;5;2647588;0
12702;0;0;0;44;105;-67584;5;2647589;0
12703;0;0;0;35;110;-67584;5;2647590;0
12704;0;0;0;38;140;-67584;5;2647591;0
12705;0;0;0;40;104;-67584;5;2647592;0
12706;0;0;0;45;107;-67584;5;2647593;0
12707;0;0;0;45;97;-67584;5;2647594;0
12708;0;0;0;38;100;-67584;5;2647595;0
12709;0;0;0;35;96;-67584;5;2647596;0
12710;0;0;0;41;100;-67584;5;2647597;0
12711;0;0;0;47;112;-67584;5;2647598;0
12712;0;0;0;41;97;-67584;5;2647599;0
12713;0;0;0;34;106;-67584;5;2647600;0
12714;0;0;0;47;103;-67584;5;2647601;0
12715;0;0;0;46;103;-67584;5;2647602;0
12716;0;0;0;45;106;-67584;5;2647603;0
12717;0;0;0;53;106;-67584;5;2647604;0
12718;0;0;0;42;107;-67584;5;2647605;0
12719;0;0;0;41;107;-67584;5;2647606;0
12720;0;0;0;42;112;-67584;5;2647607;0
12721;0;0;0;49;107;-67584;5;2647608;0
12722;0;0;0;45;99;-67584;5;2647609;0
12723;0;0;0;42;96;-67584;5;2647610;0
12724;0;0;0;43;118;-67584;5;2647611;0
12725;0;0;0;45;120;-67584;5;2647612;0
12726;0;0;0;39;112;-67584;5;2647613;0
12727;0;0;0;27;100;-67584;5;2647614;0
12728;0;0;0;37;109;-67584;5;2647615;0
12729;0;0;0;40;126;-67584;5;2647616;0
12730;0;0;0;44;114;-67584;5;2647617;0
12731;0;0;0;48;101;-67584;5;2647618;0
12732;0;0;0;39;108;-67584;5;2647619;0
12733;0;0;0;57;111;-67584;5;2647620;0
12734;0;0;0;36;113;-67584;5;2647621;0
12735;0;0;0;41;125;-67584;5;2647622;0
12736;0;0;0;44;107;-67584;5;2647623;0
12737;0;0;0;38;115;-67584;5;2647624;0
12738;0;0;0;43;115;-67584;5;2647625;0
12739;0;0;0;32;94;-67584;5;2647626;0
12740;0;0;0;35;103;-67584;5;2647627;0
12741;0;0;0;40;87;-67584;5;2647628;0
12742;0;0;0;36;101;-67584;5;2647629;0
12743;0;0;0;40;109;-67584;5;2647630;0
12744;0;0;0;40;106;-67584;5;2647631;0
12745;0;0;0;43;100;-67584;5;2647632;0
12746;0;0;0;38;94;-67584;5;2647633;0
12747;0;0;0;41;102;-67584;5;2647634;0
12748;0;0;0;36;120;-67584;5;2647635;0
12749;0;0;0;35;102;-67584;5;2647636;0
12750;0;0;0;37;121;-67584;5;2647637;0
12751;0;0;0;35;114;-67584;5;2647638;0
12752;0;0;0;33;108;-67584;5;2647639;0
12753;0;0;0;47;110;-67584;5;2647640;0
12754;0;0;0;39;104;-67584;5;2647641;0
12755;0;0;0;39;103;-67584;5;2647642;0
12756;0;0;0;35;122;-67584;5;2647643;0
12757;0;0;0;42;109;-67584;5;2647644;0
12758;0;0;0;42;101;-67584;5;2647645;0
12759;0;0;0;45;97;-67584;5;2647646;0
12760;0;0;0;45;99;-67584;5;2647647;0
12761;0;0;0;33;109;-67584;5;2647648;0
12762;0;0;0;29;116;-67584;5;2647649;0
12763;0;0;0;27;97;-67584;5;2647650;0
12764;0;0;0;44;114;-67584;5;2647651;0
12765;0;0;0;41;115;-67584;5;2647652;0
12766;0;0;0;55;122;-67584;5;2647653;0
12767;0;0;0;46;117;-67584;5;2647654;0
12768;0;0;0;51;103;-67584;5;2647655;0
12769;0;0;0;39;125;-67584;5;2647656;0
12770;0;0;0;40;109;-67584;5;2647657;0
12771;0;0;0;36;109;-67584;5;2647658;0
12772;0;0;0;35;111;-67584;5;2647659;0
12773;0;0;0;40;118;-67584;5;2647660;0
12774;0;0;0;41;125;-67584;5;2647661;0
12775;0;0;0;42;103;-67584;5;2647662;0
12776;0;0;0;26;106;-67584;5;2647663;0
12777;0;0;0;49;105;-67584;5;2647664;0
12778;0;0;0;45;114;-67584;5;2647665;0
12779;0;0;0;44;111;-67584;5;2647666;0
12780;0;0;0;51;106;-67584;5;2647667;0
12781;0;0;0;54;102;-67584;5;2647668;0
12782;0;0;0;32;109;-67584;5;2647669;0
12783;0;0;0;28;101;-67584;5;2647670;0
12784;0;0;0;33;118;-67584;5;2647671;0
12785;0;0;0;34;130;-67584;5;2647672;0
12786;0;0;0;33;117;-67584;5;2647673;0
12787;0;0;0;41;111;-67584;5;2647674;0
12788;0;0;0;41;115;-67584;5;2647675;0
12789;0;0;0;41;111;-67584;5;2647676;0
12790;0;0;0;46;122;-67584;5;2647677;0
12791;0;0;0;47;123;-67584;5;2647678;0
12792;0;0;0;51;114;-67584;5;2647679;0
12793;0;0;0;40;107;-67584;5;2647680;0
12794;0;0;0;32;97;-67584;5;2647681;0
12795;0;0;0;31;112;-67584;5;2647682;0
12796;0;0;0;45;114;-67584;5;2647683;0
12797;0;0;0;41;121;-67584;5;2647684;0
12798;0;0;0;35;115;-67584;5;2647685;0
12799;0;0;0;37;102;-67584;5;2647686;0
12800;0;0;0;39;103;-67584;5;2647687;0
12801;0;0;0;39;133;-67584;5;2647726;0
12802;0;0;0;41;103;-67584;5;2647727;0
12803;0;0;0;42;115;-67584;5;2647728;0
12804;0;0;0;40;98;-67584;5;2647729;0
12805;0;0;0;51;105;-67584;5;2647730;0
12806;0;0;0;40;113;-67584;5;2647731;0
12807;0;0;0;41;114;-67584;5;2647732;0
12808;0;0;0;39;124;-67584;5;2647733;0
12809;0;0;0;35;102;-67584;5;2647734;0
12810;0;0;0;43;112;-67584;5;2647735;0
12811;0;0;0;41;89;-67584;5;2647736;0
12812;0;0;0;60;94;-67584;5;2647737;0
12813;0;0;0;42;92;-67584;5;2647738;0
12814;0;0;0;38;110;-67584;5;2647739;0
12815;0;0;0;36;121;-67584;5;2647740;0
12816;0;0;0;48;120;-67584;5;2647741;0
12817;0;0;0;34;122;-67584;5;2647742;0
12818;0;0;0;32;94;-67584;5;2647743;0
12819;0;0;0;35;92;-67584;5;2647744;0
12820;0;0;0;37;106;-67584;5;2647745;0
12821;0;0;0;45;109;-67584;5;2647746;0
12822;0;0;0;31;126;-67584;5;2647747;0
12823;0;0;0;48;98;-67584;5;2647748;0
12824;0;0;0;57;108;-67584;5;2647749;0
12825;0;0;0;54;105;-67584;5;2647750;0
12826;0;0;0;36;106;-67584;5;2647751;0
12827;0;0;0;35;109;-67584;5;2647752;0
12828;0;0;0;51;105;-67584;5;2647753;0
12829;0;0;0;41;115;-67584;5;2647754;0
12830;0;0;0;48;121;-67584;5;2647755;0
12831;0;0;0;35;109;-67584;5;2647756;0
12832;0;0;0;28;106;-67584;5;2647757;0
12833;0;0;0;24;102;-67584;5;2647758;0
12834;0;0;0;37;122;-67584;5;2647759;0
12835;0;0;0;27;113;-67584;5;2647760;0
12836;0;0;0;41;106;-67584;5;2647761;0
12837;0;0;0;47;110;-67584;5;2647762;0
12838;0;0;0;50;109;-67584;5;2647763;0
12839;0;0;0;50;103;-67584;5;2647764;0
12840;0;0;0;41;123;-67584;5;2647765;0
12841;0;0;0;41;101;-67584;5;2647766;0
12842;0;0;0;33;99;-67584;5;2647767;0
12843;0;0;0;35;115;-67584;5;2647768;0
12844;0;0;0;44;124;-67584;5;2647769;0
12845;0;0;0;28;114;-67584;5;2647770;0
12846;0;0;0;43;117;-67584;5;2647771;0
12847;0;0;0;45;87;-67584;5;2647772;0
12848;0;0;0;38;112;-67584;5;2647773;0
12849;0;0;0;40;102;-67584;5;2647774;0
12850;0;0;0;39;115;-67584;5;2647775;0
12851;0;0;0;38;108;-67584;5;2647776;0
12852;0;0;0;43;99;-67584;5;2647777;0
12853;0;0;0;45;110;-67584;5;2647778;0
12854;0;0;0;46;115;-67584;5;2647779;0
12855;0;0;0;29;115;-67584;5;2647780;0
12856;0;0;0;48;123;-67584;5;2647781;0
12857;0;0;0;41;124;-67584;5;2647782;0
12858;0;0;0;37;116;-67584;5;2647783;0
12859;0;0;0;39;99;-67584;5;2647784;0
12860;0;0;0;38;107;-67584;5;2647785;0
12861;0;0;0;45;108;-67584;5;2647786;0
12862;0;0;0;45;80;-67584;5;2647787;0
12863;0;0;0;56;103;-67584;5;2647788;0
12864;0;0;0;32;115;-67584;5;2647789;0
12865;0;0;0;39;114;-67584;5;2647790;0
12866;0;0;0;53;109;-67584;5;2647791;0
12867;0;0;0;35;103;-67584;5;2647792;0
12868;0;0;0;42;99;-67584;5;2647793;0
12869;0;0;0;50;100;-67584;5;2647794;0
12870;0;0;0;41;99;-67584;5;2647795;0
12871;0;0;0;38;104;-67584;5;2647796;0
12872;0;0;0;41;112;-67584;5;2647797;0
12873;0;0;0;45;110;-67584;5;2647798;0
12874;0;0;0;32;115;-67584;5;2647799;0
12875;0;0;0;39;106;-67584;5;2647800;0
12876;0;0;0;45;107;-67584;5;2647801;0
12877;0;0;0;47;98;-67584;5;2647802;0
12878;0;0;0;25;110;-67584;5;2647803;0
12879;0;0;0;39;127;-67584;5;2647804;0
12880;0;0;0;29;118;-67584;5;2647805;0
12881;0;0;0;35;110;-67584;5;2647806;0
12882;0;0;0;39;103;-67584;5;2647807;0
12883;0;0;0;46;100;-67584;5;2647808;0
12884;0;0;0;38;105;-67584;5;2647809;0
12885;0;0;0;39;115;-67584;5;2647810;0
12886;0;0;0;47;105;-67584;5;2647811;0
12887;0;0;0;35;131;-67584;5;2647812;0
12888;0;0;0;45;101;-67584;5;2647813;0
12889;0;0;0;31;108;-67584;5;2647814;0
12890;0;0;0;41;111;-67584;5;2647815;0
12891;0;0;0;26;114;-67584;5;2647816;0
12892;0;0;0;29;106;-67584;5;2647817;0
12893;0;0;0;38;91;-67584;5;2647818;0
12894;0;0;0;51;102;-67584;5;2647819;0
12895;0;0;0;47;101;-67584;5;2647820;0
12896;0;0;0;36;93;-67584;5;2647821;0
12897;0;0;0;48;97;-67584;5;2647822;0
12898;0;0;0;45;100;-67584;5;2647823;0
12899;0;0;0;41;93;-67584;5;2647824;0
12900;0;0;0;44;108;-67584;5;2647825;0
12901;0;0;0;47;103;-67584;5;2647826;0
12902;0;0;0;39;108;-67584;5;2647827;0
12903;0;0;0;37;100;-67584;5;2647828;0
12904;0;0;0;29;96;-67584;5;2647829;0
12905;0;0;0;42;102;-67584;5;2647830;0
12906;0;0;0;39;103;-67584;5;2647831;0
12907;0;0;0;26;114;-67584;5;2647832;0
12908;0;0;0;44;106;-67584;5;2647833;0
12909;0;0;0;35;96;-67584;5;2647834;0
12910;0;0;0;28;100;-67584;5;2647835;0
12911;0;0;0;40;119;-67584;5;2647836;0
12912;0;0;0;47;98;-67584;5;2647837;0
12913;0;0;0;31;99;-67584;5;2647838;0
12914;0;0;0;35;106;-67584;5;2647839;0
12915;0;0;0;40;119;-67584;5;2647840;0
12916;0;0;0;35;118;-67584;5;2647841;0
12917;0;0;0;41;101;-67584;5;2647842;0
12918;0;0;0;42;120;-67584;5;2647843;0
12919;0;0;0;34;107;-67584;5;2647844;0
12920;0;0;0;35;115;-67584;5;2647845;0
12921;0;0;0;41;103;-67584;5;2647846;0
12922;0;0;0;40;104;-67584;5;2647847;0
12923;0;0;0;47;112;-67584;5;2647848;0
12924;0;0;0;41;97;-67584;5;2647849;0
12925;0;0;0;50;101;-67584;5;2647850;0
12926;0;0;0;43;107;-67584;5;2647851;0
12927;0;0;0;56;97;-67584;5;2647852;0
12928;0;0;0;35;102;-67584;5;2647853;0
12929;0;0;0;55;100;-67584;5;2647888;0
12930;0;0;0;46;106;-67584;5;2647889;0
12931;0;0;0;38;92;-67584;5;2647890;0
12932;0;0;0;35;109;-67584;5;2647891;0
12933;0;0;0;46;108;-67584;5;2647892;0
12934;0;0;0;35;120;-67584;5;2647893;0
12935;0;0;0;49;94;-67584;5;2647894;0
12936;0;0;0;54;92;-67584;5;2647895;0
12937;0;0;0;54;101;-67584;5;2647896;0
12938;0;0;0;42;105;-67584;5;2647897;0
12939;0;0;0;49;131;-67584;5;2647898;0
12940;0;0;0;47;107;-67584;5;2647899;0
12941;0;0;0;33;107;-67584;5;2647900;0
12942;0;0;0;41;103;-67584;5;2647901;0
12943;0;0;0;27;121;-67584;5;2647902;0
12944;0;0;0;41;115;-67584;5;2647903;0
12945;0;0;0;50;119;-67584;5;2647904;0
12946;0;0;0;41;108;-67584;5;2647905;0
12947;0;0;0;40;103;-67584;5;2647906;0
12948;0;0;0;57;112;-67584;5;2647907;0
12949;0;0;0;33;114;-67584;5;2647908;0
12950;0;0;0;54;111;-67584;5;2647909;0
12951;0;0;0;46;114;-67584;5;2647910;0
12952;0;0;0;38;102;-67584;5;2647911;0
12953;0;0;0;41;111;-67584;5;2647912;0
12954;0;0;0;47;130;-67584;5;2647913;0
12955;0;0;0;38;95;-67584;5;2647914;0
12956;0;0;0;52;119;-67584;5;2647915;0
12957;0;0;0;54;112;-67584;5;2647916;0
12958;0;0;0;41;112;-67584;5;2647917;0
12959;0;0;0;47;113;-67584;5;2647918;0
12960;0;0;0;30;108;-67584;5;2647919;0
12961;0;0;0;34;120;-67584;5;2647920;0
12962;0;0;0;26;111;-67584;5;2647921;0
12963;0;0;0;35;98;-67584;5;2647922;0
12964;0;0;0;35;102;-67584;5;2647923;0
12965;0;0;0;37;120;-67584;5;2647924;0
12966;0;0;0;22;104;-67584;5;2647925;0
12967;0;0;0;42;99;-67584;5;2647926;0
12968;0;0;0;41;99;-67584;5;2647927;0
12969;0;0;0;37;105;-67584;5;2647928;0
12970;0;0;0;21;110;-67584;5;2647929;0
12971;0;0;0;36;109;-67584;5;2647930;0
12972;0;0;0;42;103;-67584;5;2647931;0
12973;0;0;0;34;110;-67584;5;2647932;0
12974;0;0;0;37;127;-67584;5;2647933;0
12975;0;0;0;35;110;-67584;5;2647934;0
12976;0;0;0;51;108;-67584;5;2647935;0
12977;0;0;0;35;106;-67584;5;2647936;0
12978;0;0;0;40;110;-67584;5;2647937;0
12979;0;0;0;41;104;-67584;5;2647938;0
12980;0;0;0;34;110;-67584;5;2647939;0
12981;0;0;0;46;103;-67584;5;2647940;0
12982;0;0;0;37;108;-67584;5;2647941;0
12983;0;0;0;47;115;-67584;5;2647942;0
12984;0;0;0;42;105;-67584;5;2647943;0
12985;0;0;0;38;124;-67584;5;2647944;0
12986;0;0;0;34;101;-67584;5;2647945;0
12987;0;0;0;33;111;-67584;5;2647946;0
12988;0;0;0;38;127;-67584;5;2647947;0
12989;0;0;0;35;102;-67584;5;2647948;0
12990;0;0;0;31;108;-67584;5;2647949;0
12991;0;0;0;48;95;-67584;5;2647950;0
12992;0;0;0;38;88;-67584;5;2647951;0
12993;0;0;0;48;94;-67584;5;2647952;0
12994;0;0;0;34;100;-67584;5;2647953;0
12995;0;0;0;40;103;-67584;5;2647954;0
12996;0;0;0;32;114;-67584;5;2647955;0
12997;0;0;0;37;107;-67584;5;2647956;0
